institution,elderate,city,street,numbers
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Vokiečių gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Vygrių gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Vytauto gatvė,"51-87 odd, 48-76 even, 12-46 even, 11-49 odd"
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Vytenio gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Vyšnių gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Z. Drungos gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Įsručio gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Šakališkių 1-oji gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Šakališkių 10-oji gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Šakališkių 11-oji gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Šakališkių 12-oji gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Šakališkių 13-oji gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Šakališkių 14-oji gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Šakališkių 16-oji gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Šakališkių 18-oji gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Šakališkių 2-oji gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Šakališkių 3-ioji gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Šakališkių 4-oji gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Šakališkių 5-oji gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Šakališkių 6-oji gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Šakališkių 7-oji gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Šakališkių 8-oji gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Šakališkių 9-oji gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Šakališkių gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Šakių gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Šaltinio gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Šarkaičių gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Šaulių gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Šermukšnių gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Šilutės gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Šviesos gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Švietimo gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Ūkininkų gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Žalioji gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Žaltyčio gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Žemaitės gatvė,"1-35 odd, 2-30 even, 37-65 odd, 32-60 even"
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Žemaitės skersgatvis,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Žiedo gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Žilvino gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Žuvinto gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Žvyryno gatvė,
Marijampolės savivaldybė,,,,
Marijampolės savivaldybė Gudelių seniūnija,,Bauboniškių kaimas,,
Marijampolės savivaldybė Gudelių seniūnija,,Beržyno kaimas,,
Marijampolės savivaldybė Gudelių seniūnija,,Daugirdų kaimas,Daugirdų gatvė,
Marijampolės savivaldybė Gudelių seniūnija,,Daugirdų kaimas,Gėlių gatvė,
Marijampolės savivaldybė Gudelių seniūnija,,Daugirdų kaimas,Liepų gatvė,
Marijampolės savivaldybė Gudelių seniūnija,,Daugirdų kaimas,Taikos gatvė,
Marijampolės savivaldybė Gudelių seniūnija,,Gelčių kaimas,,
