institution,elderate,city,street,numbers
Prienų rajono savivaldybė Jiezno seniūnija,,Vėžionių kaimas,Mokyklos gatvė,
Prienų rajono savivaldybė Jiezno seniūnija,,Vėžionių kaimas,Pievų gatvė,
Prienų rajono savivaldybė Jiezno seniūnija,,Vėžionių kaimas,Plento gatvė,
Prienų rajono savivaldybė Jiezno seniūnija,,Vėžionių kaimas,Tiesioji gatvė,
Prienų rajono savivaldybė Jiezno seniūnija,,Vėžionių kaimas,Ąžuolyno gatvė,
Prienų rajono savivaldybė Jiezno seniūnija,,Šilaičių kaimas,,
Prienų rajono savivaldybė Jiezno seniūnija,,Šilinių kaimas,,
Prienų rajono savivaldybė Jiezno seniūnija,,Žideikonių kaimas,,
Prienų rajono savivaldybė Naujosios Ūtos seniūnija,,Asiūklės kaimas,,
Prienų rajono savivaldybė Naujosios Ūtos seniūnija,,Būdininkų kaimas,,
Prienų rajono savivaldybė Naujosios Ūtos seniūnija,,Būdų kaimas,,
Prienų rajono savivaldybė Naujosios Ūtos seniūnija,,Degimų kaimas,,
Prienų rajono savivaldybė Naujosios Ūtos seniūnija,,Dūmiškių kaimas,,
Prienų rajono savivaldybė Naujosios Ūtos seniūnija,,Griškamurgio kaimas,,
Prienų rajono savivaldybė Naujosios Ūtos seniūnija,,Juozapavo kaimas,,
Prienų rajono savivaldybė Naujosios Ūtos seniūnija,,Mieleišupio kaimas,Kalvų gatvė,
Prienų rajono savivaldybė Naujosios Ūtos seniūnija,,Mieleišupio kaimas,Lakštingalų gatvė,
Prienų rajono savivaldybė Naujosios Ūtos seniūnija,,Naujosios Ūtos kaimas,Beržų gatvė,
